weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,main.sea_level,main.grnd_level,message
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737280.0,36000.0,2163355.0,Hobart,200,147.3294,-42.8794,283.19,282.18,280.52,284.41,995.0,74.0,0.45,0.0,1.34,75.0,2.0,2002195.0,AU,1627680216.0,1627715423.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737540.0,46800.0,4032243.0,Vaini,200,-175.2,-21.2,296.24,296.9,296.24,296.24,1006.0,88.0,5.66,270.0,,90.0,1.0,7285.0,TO,1627841517.0,1627881727.0,0.15,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737541.0,3600.0,2738381.0,Lata,200,-8.3327,40.1629,292.87,291.84,292.07,297.62,1018.0,36.0,7.16,312.0,7.9,100.0,2.0,2013564.0,PT,1627709423.0,1627760933.0,,1018.0,998.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737541.0,43200.0,2110227.0,Butaritari,200,172.7902,3.0707,299.85,302.01,299.85,299.85,1011.0,77.0,1.38,67.0,1.46,58.0,,,KI,1627756056.0,1627800158.0,,1011.0,1010.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737352.0,14400.0,935214.0,Saint-Pierre,200,55.4781,-21.3393,296.03,296.12,295.95,296.09,1024.0,67.0,13.89,120.0,,0.0,1.0,2127.0,RE,1627699813.0,1627739914.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737541.0,43200.0,2206939.0,Bluff,200,168.3333,-46.6,281.37,280.12,281.37,281.37,1011.0,95.0,2.17,139.0,2.32,100.0,2.0,2008959.0,NZ,1627762101.0,1627796253.0,,1011.0,1008.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737541.0,-36000.0,4035715.0,Avarua,200,-159.775,-21.2078,296.18,296.44,296.18,296.18,1013.0,73.0,8.23,60.0,,75.0,1.0,7271.0,CK,1627751446.0,1627791600.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737541.0,36000.0,2017658.0,Preobrazheniye,200,133.9064,42.9019,296.15,296.93,296.15,296.15,1006.0,93.0,6.25,62.0,9.85,96.0,,,RU,1627674842.0,1627727241.0,,1006.0,999.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737542.0,-14400.0,4513583.0,Hamilton,200,-84.5333,39.1834,294.38,294.62,292.36,295.71,1016.0,79.0,0.45,130.0,0.45,1.0,2.0,2005257.0,US,1627727863.0,1627779068.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737542.0,-10800.0,3450083.0,Santa Maria,200,-53.8069,-29.6842,279.76,277.9,279.76,279.76,1029.0,100.0,2.57,130.0,,20.0,1.0,8430.0,BR,1627726835.0,1627765348.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737438.0,-10800.0,3833367.0,Ushuaia,200,-68.3,-54.8,275.96,274.54,272.94,275.96,1005.0,65.0,1.54,360.0,,40.0,1.0,8303.0,AR,1627734215.0,1627764924.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737542.0,7200.0,371745.0,Kutum,200,24.6667,14.2,303.85,303.55,303.85,303.85,1010.0,39.0,6.98,294.0,5.31,100.0,,,SD,1627704293.0,1627750223.0,,1010.0,889.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737547.0,-10800.0,3466704.0,Castro,200,-50.0119,-24.7911,280.32,277.57,280.32,280.32,1031.0,71.0,4.21,82.0,7.06,100.0,,,BR,1627725441.0,1627764920.0,,1031.0,914.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737547.0,-28800.0,5880054.0,Barrow,200,-156.7887,71.2906,279.16,275.69,279.16,279.16,1006.0,97.0,5.14,80.0,,75.0,1.0,7649.0,US,0.0,0.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737547.0,-10800.0,3874787.0,Punta Arenas,200,-70.9167,-53.15,278.21,272.14,278.16,278.21,1011.0,65.0,12.86,320.0,,0.0,1.0,8487.0,CL,1627734443.0,1627765952.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737547.0,-14400.0,5282297.0,Bethel,200,-73.414,41.3712,290.75,290.42,288.72,293.07,1015.0,71.0,1.34,250.0,3.58,1.0,2.0,2004826.0,US,1627724873.0,1627776721.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737547.0,-21600.0,6170031.0,Tuktoyaktuk,200,-133.0374,69.4541,288.15,287.85,288.15,288.15,1011.0,82.0,5.66,240.0,,75.0,1.0,942.0,CA,1627727558.0,1627802654.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737548.0,10800.0,921906.0,Domoni,200,44.5319,-12.2569,298.44,298.8,298.44,298.44,1019.0,68.0,6.35,154.0,7.11,7.0,,,KM,1627701661.0,1627743320.0,,1019.0,1019.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737548.0,-21600.0,5546220.0,Saint George,200,-113.5841,37.1041,297.34,297.51,296.17,298.9,1017.0,65.0,1.34,60.0,2.24,1.0,2.0,2007591.0,US,1627735122.0,1627785752.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737548.0,-10800.0,3443061.0,Chui,200,-53.4616,-33.6971,282.81,281.68,282.81,282.81,1031.0,72.0,2.34,7.0,3.79,0.0,,,UY,1627727186.0,1627764831.0,,1031.0,1029.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737548.0,32400.0,1850523.0,Tateyama,200,139.8667,34.9833,298.52,299.15,298.2,300.94,1003.0,78.0,1.34,237.0,1.76,1.0,2.0,20334.0,JP,1627674533.0,1627724688.0,,1003.0,1002.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737548.0,43200.0,4031574.0,Provideniya,200,-173.3,64.3833,280.65,277.6,280.65,280.65,995.0,93.0,5.02,17.0,7.26,100.0,,,RU,1627828777.0,1627893555.0,0.58,995.0,994.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737548.0,3600.0,2618795.0,Klaksvík,200,-6.589,62.2266,283.66,282.72,283.66,283.66,1012.0,75.0,7.2,1.0,7.33,100.0,1.0,1596.0,FO,1627703294.0,1627766224.0,,1012.0,1009.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737549.0,36000.0,2092164.0,Lorengau,200,147.2712,-2.0226,300.27,302.86,300.27,300.27,1012.0,77.0,1.43,198.0,1.82,100.0,,,PG,1627676185.0,1627719483.0,,1012.0,1012.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737549.0,7200.0,1015776.0,Bredasdorp,200,20.0403,-34.5322,289.77,289.37,289.77,289.77,1024.0,72.0,3.6,220.0,,91.0,1.0,1966.0,ZA,1627709651.0,1627747086.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737549.0,7200.0,986717.0,Kruisfontein,200,24.7314,-34.0033,297.94,297.05,297.94,297.94,1023.0,22.0,1.19,210.0,2.79,100.0,,,ZA,1627708465.0,1627746020.0,,1023.0,997.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737549.0,10800.0,158597.0,Kahama,200,32.6,-3.8333,301.67,300.26,301.67,301.67,1013.0,20.0,4.26,136.0,5.07,3.0,,,TZ,1627703848.0,1627746861.0,,1013.0,881.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737549.0,7200.0,780687.0,Berlevåg,200,29.0864,70.8578,282.48,279.9,282.48,282.48,998.0,89.0,5.01,121.0,6.09,100.0,,,NO,1627684273.0,1627768122.0,,998.0,997.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737549.0,7200.0,80509.0,Al Bardīyah,200,25.0865,31.7561,305.94,308.48,305.94,305.94,1007.0,48.0,9.19,328.0,10.65,0.0,,,LY,1627702481.0,1627751833.0,,1007.0,1004.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737550.0,-14400.0,6111696.0,Port-Cartier,200,-66.8654,50.0334,287.48,287.32,287.45,288.27,1000.0,90.0,2.66,315.0,7.18,100.0,2.0,2006302.0,CA,1627721736.0,1627776715.0,,1000.0,997.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737550.0,18000.0,1337605.0,Mahibadhoo,200,72.9667,3.7833,301.72,305.12,301.72,301.72,1012.0,71.0,2.96,283.0,3.39,94.0,,,MV,1627693556.0,1627737777.0,,1012.0,1012.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737550.0,10800.0,546105.0,Nikolskoye,200,30.7861,59.7035,294.38,293.71,292.6,296.09,999.0,44.0,6.18,281.0,10.55,23.0,1.0,8926.0,RU,1627695441.0,1627756138.0,,999.0,995.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737550.0,7200.0,964712.0,Plettenberg Bay,200,23.3716,-34.0527,293.72,292.9,293.72,293.72,1023.0,41.0,1.35,147.0,1.55,81.0,,,ZA,1627708797.0,1627746341.0,,1023.0,1013.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737550.0,-32400.0,4030556.0,Rikitea,200,-134.9692,-23.1203,294.72,294.76,294.72,294.72,1012.0,70.0,6.36,211.0,6.92,0.0,,,PF,1627745667.0,1627785472.0,,1012.0,1010.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737551.0,36000.0,2093967.0,Kimbe,200,150.1429,-5.5502,297.08,297.96,297.08,297.08,1012.0,93.0,2.22,164.0,3.16,100.0,,,PG,1627675776.0,1627718513.0,,1012.0,1011.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737551.0,-14400.0,3374083.0,Bathsheba,200,-59.5167,13.2167,302.49,308.62,302.49,302.49,1017.0,79.0,9.26,100.0,,75.0,1.0,8772.0,BB,1627724584.0,1627770339.0,,,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,10000.0,1627737551.0,-25200.0,5367788.0,Lompoc,200,-120.4579,34.6391,287.32,287.3,286.23,288.97,1017.0,96.0,1.54,220.0,,90.0,1.0,4747.0,US,1627737087.0,1627787087.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737551.0,7200.0,3366880.0,Hermanus,200,19.2345,-34.4187,294.21,294.25,294.21,294.21,1024.0,72.0,1.79,237.0,2.22,100.0,2.0,2003650.0,ZA,1627709831.0,1627747292.0,,1024.0,1020.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737551.0,-36000.0,4033557.0,Tautira,200,-149.15,-17.7333,294.16,293.94,294.16,294.16,1015.0,62.0,5.97,149.0,5.73,99.0,1.0,7318.0,PF,1627748593.0,1627789353.0,,1015.0,1015.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737551.0,-14400.0,3893726.0,Constitución,200,-72.4167,-35.3333,282.95,281.52,282.95,282.95,1023.0,80.0,2.84,145.0,4.96,100.0,,,CL,1627731922.0,1627769193.0,,1023.0,1019.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737552.0,14400.0,934649.0,Cap Malheureux,200,57.6142,-19.9842,296.19,296.25,296.19,296.42,1025.0,65.0,4.02,125.0,7.15,5.0,2.0,2002134.0,MU,1627699180.0,1627739522.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737552.0,28800.0,1788852.0,Xining,200,101.7667,36.6167,292.56,292.02,292.56,292.56,1006.0,56.0,4.62,0.0,7.65,81.0,,,CN,1627683473.0,1627734036.0,,1006.0,777.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737552.0,-10800.0,3393692.0,Itarema,200,-39.9167,-2.9248,303.6,304.38,303.6,303.6,1017.0,47.0,6.05,133.0,8.38,26.0,,,BR,1627721179.0,1627764337.0,,1017.0,1015.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737291.0,7200.0,3369157.0,Cape Town,200,18.4232,-33.9258,295.11,294.69,292.65,297.1,1025.0,51.0,0.45,113.0,1.34,31.0,2.0,2033665.0,ZA,1627709969.0,1627747544.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737552.0,16200.0,1129516.0,Qarqīn,200,66.0436,37.4185,310.84,308.03,310.84,310.84,1000.0,11.0,5.81,278.0,6.05,0.0,,,AF,1627691945.0,1627742711.0,,1000.0,972.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737552.0,32400.0,2017155.0,Saskylakh,200,114.0833,71.9167,297.67,297.14,297.67,297.67,1013.0,37.0,3.46,171.0,3.82,0.0,,,RU,0.0,0.0,,1013.0,1012.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737553.0,34200.0,2173911.0,Broken Hill,200,141.4333,-31.95,291.41,290.41,291.41,291.41,1006.0,43.0,5.36,284.0,11.85,100.0,,,AU,1627680241.0,1627718228.0,,1006.0,970.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737553.0,3600.0,2446796.0,Bilma,200,12.9164,18.6853,313.34,310.16,313.34,313.34,1008.0,9.0,2.16,11.0,3.8,95.0,,,NE,1627706721.0,1627753436.0,,1008.0,970.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737553.0,43200.0,6201424.0,Mataura,200,168.8643,-46.1927,281.19,281.19,281.19,281.19,1011.0,99.0,0.5,51.0,0.58,100.0,2.0,2008959.0,NZ,1627761905.0,1627796194.0,,1011.0,1005.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737553.0,32400.0,2112802.0,Hasaki,200,140.8333,35.7333,298.36,299.21,297.31,298.37,1002.0,87.0,5.47,10.0,7.54,100.0,1.0,7955.0,JP,1627674206.0,1627724552.0,,1002.0,1002.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737553.0,28800.0,2075265.0,Busselton,200,115.3333,-33.65,284.84,284.08,284.84,285.42,1010.0,77.0,11.85,273.0,16.98,82.0,2.0,2020551.0,AU,1627686692.0,1627724305.0,,1010.0,1009.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737553.0,-14400.0,5106841.0,Albany,200,-73.9662,42.6001,288.57,287.84,285.84,290.77,1014.0,64.0,2.35,308.0,5.22,21.0,2.0,19530.0,US,1627724815.0,1627777044.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737553.0,3600.0,2398430.0,Mimongo,200,11.6068,-1.6195,305.09,304.69,305.09,305.09,1012.0,36.0,2.4,219.0,2.55,1.0,,,GA,1627708711.0,1627752074.0,,1012.0,953.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737554.0,-36000.0,5855927.0,Hilo,200,-155.09,19.7297,295.23,295.71,295.0,295.82,1018.0,85.0,2.06,230.0,,40.0,1.0,7881.0,US,1627746958.0,1627793839.0,0.2,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737554.0,-10800.0,3465769.0,Conceição da Barra,200,-39.7322,-18.5933,295.1,294.81,295.1,295.1,1028.0,56.0,5.37,167.0,7.38,90.0,,,BR,1627722414.0,1627763013.0,,1028.0,1028.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737554.0,-10800.0,3402648.0,Carutapera,200,-46.02,-1.195,300.18,303.86,300.18,300.18,1017.0,89.0,2.95,88.0,4.99,32.0,,,BR,1627722507.0,1627765938.0,,1017.0,1016.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737554.0,7200.0,964432.0,Port Alfred,200,26.891,-33.5906,297.13,296.6,297.13,297.13,1023.0,39.0,1.21,159.0,5.35,64.0,,,ZA,1627707900.0,1627745549.0,,1023.0,1021.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737307.0,7200.0,2522013.0,Algeciras,200,-5.4505,36.1333,299.98,299.94,297.02,301.96,1015.0,41.0,9.26,260.0,,0.0,1.0,7026.0,ES,1627709282.0,1627759690.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737554.0,-14400.0,6096551.0,Pangnirtung,200,-65.7125,66.1451,285.31,284.28,285.31,285.31,1012.0,65.0,1.94,188.0,2.09,100.0,,,CA,1627715048.0,1627782849.0,,1012.0,1009.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737555.0,18000.0,1282256.0,Hithadhoo,200,73.0833,-0.6,300.55,303.01,300.55,300.55,1013.0,73.0,1.58,139.0,1.59,66.0,,,MV,1627693876.0,1627737401.0,,1013.0,1012.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737555.0,25200.0,1633419.0,Padang,200,100.3543,-0.9492,299.18,299.18,299.18,299.18,1013.0,88.0,1.06,353.0,1.56,100.0,1.0,9423.0,ID,1627687359.0,1627730828.0,,1013.0,1012.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737555.0,28800.0,1695736.0,Panalingaan,200,117.4231,8.7842,300.51,304.3,300.51,300.51,1010.0,85.0,2.05,220.0,3.47,58.0,,,PH,1627682482.0,1627727513.0,,1010.0,1008.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,7525.0,1627737555.0,0.0,2409215.0,Mattru,200,-11.8332,7.6244,299.33,299.33,299.33,299.33,1016.0,82.0,2.86,252.0,4.47,98.0,,,SL,1627713600.0,1627758435.0,1.21,1016.0,1009.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737555.0,28800.0,1529484.0,Kumul,200,93.45,42.8,305.0,303.17,305.0,305.0,999.0,23.0,8.25,15.0,9.81,100.0,,,CN,1627684574.0,1627736927.0,,999.0,920.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737556.0,36000.0,2027316.0,Ayan,200,138.1667,56.45,284.89,284.13,284.89,284.89,1018.0,77.0,3.15,239.0,3.22,100.0,,,RU,1627670792.0,1627729245.0,,1018.0,1018.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737556.0,25200.0,2022572.0,Khatanga,200,102.5,71.9667,298.35,297.74,298.35,298.35,1007.0,31.0,5.83,155.0,11.15,10.0,,,RU,0.0,0.0,,1007.0,1004.0,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,3219.0,1627737556.0,-25200.0,6111862.0,Port Hardy,200,-127.4199,50.6996,286.25,286.23,285.15,286.25,1019.0,100.0,1.54,60.0,,90.0,1.0,1011.0,CA,1627736136.0,1627791380.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737556.0,0.0,3372745.0,Rabo de Peixe,200,-25.5833,37.8,297.88,298.11,297.88,297.88,1030.0,65.0,6.69,30.0,,20.0,1.0,6899.0,PT,1627713897.0,1627764739.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737556.0,3600.0,2397978.0,Mounana,200,13.1586,-1.4085,311.28,310.45,311.28,311.28,1009.0,22.0,0.54,115.0,2.53,14.0,,,GA,1627708322.0,1627751719.0,,1009.0,961.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627737557.0,-21600.0,3652764.0,Puerto Ayora,200,-90.3518,-0.7393,293.46,294.11,293.46,293.46,1013.0,98.0,3.58,159.0,6.26,98.0,2.0,2005652.0,EC,1627733110.0,1627776613.0,0.25,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737557.0,3600.0,2401495.0,Booué,200,11.9385,-0.0921,308.88,309.65,308.88,308.88,1010.0,33.0,1.87,270.0,1.97,6.0,,,GA,1627708510.0,1627752115.0,,1010.0,989.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1976.0,1627737557.0,-14400.0,6137462.0,Saint-Augustin,200,-58.6502,51.226,286.33,286.24,286.33,286.33,993.0,97.0,4.81,59.0,8.14,100.0,,,CA,1627719495.0,1627775012.0,,993.0,992.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737557.0,43200.0,2206894.0,Hokitika,200,170.9667,-42.7167,282.78,282.01,282.78,282.78,1013.0,88.0,1.88,111.0,1.81,100.0,,,NZ,1627760858.0,1627796231.0,,1013.0,1013.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737557.0,39600.0,2136825.0,Isangel,200,169.2667,-19.55,293.92,293.57,293.92,293.92,1014.0,58.0,7.2,189.0,8.78,7.0,,,VU,1627758727.0,1627799178.0,,1014.0,1014.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737557.0,-14400.0,3901547.0,Villamontes,200,-63.5,-21.25,289.2,287.7,289.2,289.2,1021.0,32.0,0.61,301.0,1.12,100.0,,,BO,1627728351.0,1627768484.0,,1021.0,968.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737557.0,19800.0,1272140.0,Dwārka,200,68.9678,22.2394,301.51,306.17,301.51,301.51,1003.0,80.0,11.38,250.0,13.69,100.0,,,IN,1627692936.0,1627740316.0,,1003.0,1002.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737558.0,-10800.0,3385899.0,Tutóia,200,-42.2744,-2.7619,301.04,303.73,301.04,301.04,1017.0,71.0,3.05,144.0,5.11,26.0,,,BR,1627721732.0,1627764916.0,,1017.0,1016.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737558.0,7200.0,2892874.0,Karlsfeld,200,11.4667,48.2167,295.15,295.05,294.24,295.87,1012.0,63.0,2.16,262.0,3.4,94.0,2.0,2013241.0,DE,1627703297.0,1627757555.0,,1012.0,956.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737558.0,-14400.0,5122534.0,Jamestown,200,-79.2353,42.097,288.44,288.35,286.95,291.09,1017.0,89.0,0.89,25.0,1.34,90.0,2.0,2008828.0,US,1627726160.0,1627778228.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737558.0,-25200.0,5969025.0,Haines Junction,200,-137.5108,60.7522,279.12,279.12,279.12,279.12,1022.0,87.0,0.51,320.0,,8.0,1.0,287.0,CA,1627735461.0,1627796898.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737558.0,18000.0,1174062.0,Kharan,200,65.4167,28.5833,314.49,311.05,314.49,314.49,996.0,8.0,9.18,271.0,7.89,2.0,,,PK,1627693150.0,1627741807.0,,996.0,921.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627737558.0,-34200.0,4020109.0,Atuona,200,-139.0333,-9.8,297.57,298.03,297.57,297.57,1012.0,75.0,5.36,93.0,5.24,11.0,,,PF,1627745510.0,1627787580.0,,1012.0,1004.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737559.0,28800.0,2036290.0,Kouqian,200,126.4578,43.6391,296.75,297.46,296.75,296.75,998.0,88.0,2.02,169.0,1.89,10.0,,,CN,1627676510.0,1627729148.0,,998.0,972.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737559.0,-14400.0,3894426.0,Coyhaique,200,-72.0662,-45.5752,273.12,270.59,271.49,273.12,1028.0,86.0,2.06,30.0,,20.0,1.0,8491.0,CL,1627733251.0,1627767696.0,,,,
